0.0568752715027,1.49628418824,0,0,0,0.679313612501,0,0.0149852788577,0.0155969508371,0.0157259685849,0.0359709099759,0.0288886535768,0.207073498742,0.457919676865,0.0212311673771,50,0
0.0290114952285,2.00872248109,0.0291001339258,8.03390444235,1.79872084213,0.818877494392,5.79275901375,0.108954314359,0.114370842415,0.092162662929,0.116620025707,0.12656626477,0.548952906278,0.568828611872,0.166503745663,16.9467924846,0.603707873273
0,1.39531676865,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
0,1.42803535983,0,0,1.52270478501,50,50,0,0,0,0.0351754972519,0,50,0,0,50,0
0.278181557923,2.14738648992,0.0151392103268,20.8630789742,1.004165408,1.82415728286,10.6763939902,0.356999076826,0.834646651933,0.300111876293,0.145336432375,0.266375577527,0.709832623535,3.72961125091,0.672589031975,32.5678302966,7.08364483966
0.425492753316,0.962899403335,0.260738434919,0.820536723697,0.54241378072,1.01882233396,1.32776130183,0.60373196651,0.438728722535,0.51302418566,0.473970934052,0.453419635751,1.09988852158,1.10158860346,0.277755471655,2.08893814251,1.84407211198
2.95099363694,0.509375945381,1.19738581013,3.05143575248,3.44627267908,0.880196761186,1.81592851793,2.84983743766,3.70276671888,3.07438973186,1.56947543047,1.82731977158,1.0757127726,0.949145107044,3.02259399894,0.156576107195,0.879919877036
1.04271290736,0.647446487355,1.29319158938,4.80919929833,2.00434131951,0.983787058373,3.09986429755,1.42443421308,1.61030222073,1.39943680055,1.62326728183,1.02171021308,1.16169964004,1.0200311233,1.60170393649,0.556715047804,2.47568966356
2.99983110359,0.523592026197,1.87835518328,10.3094169158,2.74908800381,0.777863286439,1.83784622968,3.0059188901,3.55870323546,2.34856233835,1.84829177678,2.2290932753,0.898533358619,0.672759583364,3.18684803333,0.0494708687432,1.04040381426
2.9704618812,0.608630063151,2.81150504916,3.10874975819,3.0673096765,7.72647546305,4.25759136904,1.23225472879,3.05956639803,1.29202955212,3.12247870459,7.39002163007,1.05668893885,1.06783618253,1.59142713414,1.07227148144,1.4333570537
1.64971904115,0.588647728176,1.7747005411,1.89820346263,1.7142400841,1.06516337809,2.80386492657,1.54259870734,3.33810966291,1.28106171135,1.42083487923,3.00359467262,1.10093358615,1.11039145564,2.68216644374,0.498667972178,1.03638257328
1.44177857389,0.65013238984,1.50665335249,1.72875935055,1.05532996247,1.39664836464,3.17624331991,1.02313090535,1.03477513951,0.826480980121,1.39407024031,1.32509111064,1.65931354471,1.28828825894,1.24209943587,0.40764113317,0.753732780566
2.13741645343,0.661461512817,1.08917384025,3.31466243071,1.54711360835,0.842614053128,2.57669571432,1.36725314423,1.97317712965,1.0471516513,1.14026785906,1.34707041553,1.13960267736,1.03004569418,1.76390608763,0.228327086508,1.46130405119
6.36265647957,0.584556710143,16.6522515139,24.172731794,2.17814784627,0.825702143214,16.0355750516,1.96818166052,5.60872659872,2.32968156643,1.99661190575,8.7924753935,0.902490732506,1.61682646245,3.8019473724,0.448405246486,1.08830353728
